Torre Pallavicina,http://www.comuni-italiani.it/016/217/index.html,,1.063,http://www.comune.torrepallavicina.bg.it/
Trescore Balneario,http://www.comuni-italiani.it/016/218/index.html,info@comune.trescore-balneario.bg.it,9.874,http://www.comune.trescore-balneario.bg.it/
Treviglio,http://www.comuni-italiani.it/016/219/index.html,sindaco.treviglio@comune.treviglio.bg.it,29.743,http://www.comune.treviglio.bg.it/
Treviolo,http://www.comuni-italiani.it/016/220/index.html,info@comune.treviolo.bg.it,10.732,http://www.comune.treviolo.bg.it/
Ubiale Clanezzo,http://www.comuni-italiani.it/016/221/index.html,sindaco@comune.ubialeclanezzo.bg.it,1.377,http://www.comune.ubialeclanezzo.bg.it/
Urgnano,http://www.comuni-italiani.it/016/222/index.html,info@urgnano.eu,9.846,http://www.comune.urgnano.bg.it/
Val Brembilla,http://www.comuni-italiani.it/016/253/index.html,sindaco@comune.valbrembilla.bg.it,4.363,http://www.comune.brembilla.bg.it/
Valbondione,http://www.comuni-italiani.it/016/223/index.html,info@comune.valbondione.bg.it,1.056,http://www.comune.valbondione.bg.it/
Valbrembo,http://www.comuni-italiani.it/016/224/index.html,sindaco@comune.valbrembo.bg.it,4.213,http://www.comune.valbrembo.bg.it/
Valgoglio,http://www.comuni-italiani.it/016/225/index.html,info@comune.valgoglio.bg.it,590,http://www.comune.valgoglio.bg.it/
Valleve,http://www.comuni-italiani.it/016/226/index.html,info@comune.valleve.bg.it,133,http://www.comune.valleve.bg.it/
Valnegra,http://www.comuni-italiani.it/016/227/index.html,info@comune.valnegra.bg.it,211,http://www.comune.valnegra.bg.it/
Valtorta,http://www.comuni-italiani.it/016/229/index.html,info@comune.valtorta.bg.it,275,http://www.comune.valtorta.bg.it/
Vedeseta,http://www.comuni-italiani.it/016/230/index.html,info@comune.vedeseta.bg.it,218,http://www.comune.vedeseta.bg.it/
Verdellino,http://www.comuni-italiani.it/016/232/index.html,info@comune.verdellino.bg.it,7.625,http://www.comune.verdellino.bg.it/
Verdello,http://www.comuni-italiani.it/016/233/index.html,protocollo@comune.verdello.bg.it,8.018,http://www.comune.verdello.bg.it/
Vertova,http://www.comuni-italiani.it/016/234/index.html,info@comune.vertova.bg.it,4.709,http://www.comune.vertova.bg.it/
Viadanica,http://www.comuni-italiani.it/016/235/index.html,sindaco@comune.viadanica.bg.it,1.127,http://www.comune.viadanica.bg.it/
Vigano San Martino,http://www.comuni-italiani.it/016/236/index.html,info@comune.vigano-san-martino.bg.it,1.336,http://www.comune.vigano-san-martino.bg.it/
Vigolo,http://www.comuni-italiani.it/016/237/index.html,,579,http://www.comune.vigolo.bg.it/
Villa d'Adda,http://www.comuni-italiani.it/016/238/index.html,segretario@comune.villadadda.bg.it,4.694,http://www.comune.villadadda.bg.it/
Villa d'Almè,http://www.comuni-italiani.it/016/239/index.html,segreteria@comune.villadalme.bg.it,6.697,http://www.comune.villadalme.bg.it/
Villa di Serio,http://www.comuni-italiani.it/016/240/index.html,info@comune.villadiserio.bg.it,6.689,http://www.comune.villadiserio.bg.it/
Villa d'Ogna,http://www.comuni-italiani.it/016/241/index.html,,1.908,http://www.comune.villadogna.bg.it/
Villongo,http://www.comuni-italiani.it/016/242/index.html,affarigenerali@comune.villongo.bg.it,8.052,http://www.comune.villongo.bg.it/
Vilminore di Scalve,http://www.comuni-italiani.it/016/243/index.html,info@comune.vilminore.bg.it,1.492,http://www.comune.vilminore.bg.it/
Zandobbio,http://www.comuni-italiani.it/016/244/index.html,info@comune.zandobbio.bg.it,2.706,http://www.comune.zandobbio.bg.it/
Zanica,http://www.comuni-italiani.it/016/245/index.html,sindaco@comune.zanica.it,8.700,http://www.comune.zanica.bg.it/
Zogno,http://www.comuni-italiani.it/016/246/index.html,info@comune.zogno.bg.it,9.007,http://www.comune.zogno.bg.it/
,http://www.comuni-italiani.it/016/,,,http://www.provincia.bergamo.it/
